state_name;created_at;grade;id;language;national_avg;question;state_avg;state_id;subject_code;total_student;updated_at
Gujarat;;3;320;math;43.42736751;Identifies and makes 2D-shapes by paper folding. paper cutting on the dot grid, using straight lines etc.;47.91454422;24;M309;0;
Gujarat;;3;357;math;55.87288305;Fills a given region leaving no gaps using a tile of a given shape;56.81738703;24;M311;0;
Gujarat;;3;394;math;50.42683159;Estimates and measures length and distance using standard units like centimeters or meters & identifies relationships;51.79438366;24;M312;0;
Gujarat;;3;431;math;71.18972678;Reads the time correctly to the hour using a clock/watch;73.65251779;24;M317;0;
Gujarat;;3;468;math;56.32346284;Extends patterns in simple shapes and numbers;57.81181765;24;M318;0;
Gujarat;;3;505;math;52.83858721;Records data using tally marks, represents pictorially and draws;57.12110341;24;M319;0;
Gujarat;;3;542;evs;61.58180576;Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.;64.5593246;24;EVS302;0;
Gujarat;;3;579;evs;51.2573532;Identifies relationships with and among family members;55.33187285;24;EVS303;0;
Gujarat;;3;616;evs;65.20640349;Identifies objects, signs (vessels, stoves, transport, means of communication, transport, signboards etc.), places (types of houses/shelters, bus stand, petrol pump etc.) activities (works people do, cooking processes, etc.) at home/school/ neighborhoods;70.05681249;24;EVS304;0;
Gujarat;;3;653;evs;52.05501548;Describes need of food for people of different age groups, animals/birds, availability of food and water and use of water at home and surroundings.;53.34258442;24;EVS305;0;
Gujarat;;3;690;evs;63.03021748;Groups objects, birds, animals, features, activities according to differences/ similarities using different senses. (e.g. appearance/place of living/ food/ movement/ likes-dislikes/ any other features);61.9919574;24;EVS307;0;
Gujarat;;3;727;evs;65.92871657;Identifies directions, location of objects/places in simple maps using signs/symbols/ verbally;70.23127601;24;EVS309;0;
Gujarat;;3;764;evs;67.30950727;Guesses properties, estimates quantities of materials/activities in daily life and verifies using symbols/non-standard units;73.07166878;24;EVS310;0;
Gujarat;;3;801;evs;53.9116383;Records observations, experiences, information on objects/activities/places visited in different ways and predicts patterns etc;55.90452458;24;EVS311;0;
Gujarat;;3;838;evs;42.74752998;Observes rules in games (local, indoor, outdoor);45.17773746;24;EVS313;0;
Gujarat;;3;875;evs;62.992927;Voices opinion on good/bad touch , stereotypes for tasks/play/food in family w.r.t gender, misuse/wastage of food and water in family and school.;68.66714111;24;EVS314;0;
Gujarat;;5;912;language;55.19833154;Reads text with comprehension, locates details and sequence of events;55.03184073;24;L508;0;
Gujarat;;5;949;math;44.80937633;Applies operations of numbers in daily life situations;51.71658787;24;M401;0;
Gujarat;;5;986;math;35.91642014;Explores the area and perimeter of simple geometrical shapes (triangle, rectangle, square) in terms of given shape as a unit;36.32602467;24;M412;0;
Gujarat;;5;1023;math;47.38427343;Calculates time intervals/duration of familiar daily life events by using forward or backward counting/addition and subtraction;49.3652756;24;M418;0;
Gujarat;;5;1060;math;41.97566973;Represent the collected information in tables and bar graphs and draws inferences from these;43.78584328;24;M421;0;
Gujarat;;5;1097;math;55.23289532;Reads and writes numbers bigger than 1000 being used in her/his surroundings;57.67423908;24;M501;0;
Gujarat;;5;1134;math;45.75788074;Estimates sum, difference, product and quotient of numbers and verifies the same using different strategies like using standard algorithms or breaking a number and then using operation;48.96766064;24;M504;0;
Gujarat;;5;1171;math;54.99199454;Finds the number corresponding to part of a collection;55.00235093;24;M505;0;
Gujarat;;5;1208;math;38.21900005;Identifies and forms equivalent fractions of a given fraction;38.63952897;24;M506;0;
Gujarat;;5;1245;math;42.81734551;Converts fractions into decimals and vice versa;44.27601594;24;M508;0;
Gujarat;;5;1282;math;47.78604298;Classifies angles into right angle, acute angle, obtuse angle and represents the same by drawing and tracing;39.26873209;24;M509;0;
Gujarat;;5;1319;math;37.85880312;Relates different commonly used larger and smaller units of length, weight and volume and converts larger units to smaller units and vice versa;36.62526816;24;M512;0;
Gujarat;;5;1356;math;40.81815671;Estimates the volume of a solid body in known units.;42.12982158;24;M513;0;
Gujarat;;5;1393;math;43.34404251;Applies the four fundamental arithmetic operations in solving problems involving money, length, mass, capacity and time intervals;45.23432098;24;M514;0;
Gujarat;;5;1430;math;45.86787489;Identifies the pattern in triangular numbers and square number;44.60353795;24;M515;0;
Gujarat;;5;1467;math;46.13490504;Collects data related to various daily life situations. represents it in tabular form and as bar graphs and interprets it;48.04942254;24;M516;0;
Gujarat;;5;1504;evs;50.14524069;Identifies relationship with and among family members in extended family;51.92190847;24;EVS403;0;
Gujarat;;5;1541;evs;49.89861061;Records observations/experiences/information for objects, activities, phenomena, places visited in different ways and predicts patterns and activities/ phenomena;54.66936336;24;EVS410;0;
Gujarat;;5;1578;evs;44.74807312;Explains the super senses and unusual features (sight, smell, hear, sleep, sound, etc.) of animals and their responses to light, sound, food etc.;39.47461915;24;EVS501;0;
Gujarat;;5;1615;evs;50.13567716;Describes the interdependence among animals, plants and humans;51.27383282;24;EVS503;0;
Gujarat;;5;1652;evs;47.79471283;Explains the role and functions of different institutions in daily life (Bank, Panchayat, cooperatives. police station, etc.);48.54246501;24;EVS504;0;
Gujarat;;5;1689;evs;48.43736914;Establishes linkages among terrain, climate, resources (food, water, shelter, livelihood) and cultural life. (e.g. life in distant/difficult areas like hot/cold deserts);48.77947662;24;EVS505;0;
Gujarat;;5;1726;evs;47.96151678;Groups objects, materials, activities for features/properties such as shape, taste, color , texture, sound, traits etc.;46.41700323;24;EVS506;0;
Gujarat;;5;1763;evs;47.34214092;Traces the changes in practices, customs, techniques of past and present through coins, paintings, monuments, museum etc. and interacting with elders;58.26151125;24;EVS507;0;
Gujarat;;5;1800;evs;47.79993589;Guesses (properties, conditions of phenomena), estimates spatial quantities (distance, area, volume, weight etc. ) and time in simple standard units and verifies using simple tools/set ups;50.49774023;24;EVS508;0;
Gujarat;;5;1837;evs;55.3338799;Records observations/experiences/information in an organized manner (e.g. in tables/ sketches/ bar graphs/ pie charts) and predicts patterns in activities/ phenomena (e.g. floating, sinking, mixing, evaporation , germination, spoilage) to establish relation between cause and effect.;56.35386873;24;EVS509;0;
Gujarat;;5;1874;evs;45.21567946;Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location;45.4780211;24;EVS510;0;
Gujarat;;5;1911;evs;53.66416907;Voices opinions on issues observed/experienced and relates practices/happenings to larger issues of society;53.14015527;24;EVS512;0;
Gujarat;;5;1948;evs;35.25714569;Suggests ways for hygiene, health, managing waste. disaster/emergency situations and protecting/saving resources;37.64587871;24;EVS513;0;
Gujarat;;8;1985;language;52.97309821;Read textual/non-textual materials with comprehension and identifies the details, characters, main idea and sequence of ideas and events while reading;56.79184011;24;L813;0;
Gujarat;;8;2022;math;49.36112431;Solves problems involving large numbers by applying appropriate operations;46.7884486;24;M601;0;
Gujarat;;8;2059;math;47.59097545;Solves problems on daily life situations involving addition and subtraction of fractions / decimals;48.51324522;24;M606;0;
Gujarat;;8;2096;math;28.73591711;Finds out the perimeter and area of rectangular objects in the surroundings like floor of the class room, surfaces of a chalk box etc.;25.50313059;24;M620;0;
Gujarat;;8;2133;math;40.79030337;Arranges given/collected information in the form of table, pictograph and bar graph and interprets them;43.06735762;24;M621;0;
Gujarat;;8;2170;math;34.17930695;Interprets the division and multiplication of fractions;31.030436;24;M702;0;
Gujarat;;8;2207;math;22.99285869;Solves problems related to daily life situations involving rational numbers;22.38789304;24;M705;0;
Gujarat;;8;2244;math;28.49537318;Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers;27.29209759;24;M706;0;
Gujarat;;8;2281;math;37.85720974;Adds/subtracts algebraic expressions;37.59436711;24;M707;0;
Gujarat;;8;2318;math;29.74238625;Solves problems related to conversion of percentage to fraction and decimal and vice versa;27.76651856;24;M710;0;
Gujarat;;8;2355;math;33.81366236;Finds out approximate area of closed shapes by using unit square grid/graph sheet;37.41925793;24;M717;0;
Gujarat;;8;2392;math;43.31123397;Finds various representative values for simple data from her/his daily life contexts like mean, median and mode;42.88545022;24;M719;0;
Gujarat;;8;2429;math;36.72808475;Interprets data using bar graph such as consumption of electricity is more in winters than summer;41.64412841;24;M721;0;
Gujarat;;8;2466;math;33.51562816;Generalizes properties of addition, subtraction, multiplication and division of rational numbers through patterns;37.2630338;24;M801;0;
Gujarat;;8;2503;math;39.69694416;Finds rational numbers between two given rational numbers;35.75308378;24;M802;0;
Gujarat;;8;2540;math;42.80952108;Proves divisibility rules of 2, 3,4, 5, 6, 9 and 11;41.60163464;24;M803;0;
Gujarat;;8;2577;math;34.15950514;Finds squares,cubes,square roots and cube roots of numbers using different methods;35.07277218;24;M804;0;
Gujarat;;8;2614;math;42.22910329;uses various algebric identities in solving problem of daily life.;42.67124972;24;M808;0;
Gujarat;;8;2651;math;39.31517354;Verifies properties of parallelogram and establishes the relationship between them through reasoning;38.89516933;24;M812;0;
Gujarat;;8;2688;math;30.49771775;Find surface area and volume of cuboidal and cylindrical object;27.63653313;24;M818;0;
Gujarat;;8;2725;math;29.72837381;Draws and interprets bar charts and pie charts;33.81717437;24;M819;0;
Gujarat;;8;2762;sci;38.6624294;Classifies materials and organisms based on properties/characteristics;39.21778609;24;SCI703;0;
Gujarat;;8;2799;sci;37.07110679;Conducts simple investigation to seek answers to queries;38.4942229;24;SCI704;0;
Gujarat;;8;2836;sci;44.69084783;Relates processes and phenomenon with causes;41.69081346;24;SCI705;0;
Gujarat;;8;2873;sci;42.66757359;"Measures and calculates e.g.. temperature; pulse rate; speed of moving objects; time period of a simple pendulum, etc.";43.62013713;24;SCI708;0;
Gujarat;;8;2910;sci;35.44045265;Plots and interprets graphs;38.286605;24;SCI710;0;
Gujarat;;8;2947;sci;26.33601219;Constructs models using materials from surroundings and explains their working;32.79674556;24;SCI711;0;
Gujarat;;8;2984;sci;46.11448868;Differentiates materials, organism and processes;51.0855716;24;SCI801;0;
Gujarat;;8;3021;sci;33.95429397;Relates processes and phenomenon with causes;35.69293517;24;SCI804;0;
Gujarat;;8;3058;sci;35.64002396;Explains processes and phenomenon;30.56614176;24;SCI805;0;
Gujarat;;8;3095;sci;33.72744696;Measures angles of incidence and reflection, etc.;35.19058986;24;SCI807;0;
Gujarat;;8;3132;sci;44.6740778;Applies learning of scientific concepts in day-to-day life;45.70245528;24;SCI811;0;
Gujarat;;8;3169;sci;43.70258064;Makes efforts to protect environment;46.37818026;24;SCI813;0;
Gujarat;;8;3206;sst;40.0252085;Identifies latitudes and longitudes, e.g., poles, equator, tropics, States /Ws of India and other neighboring countries on globe and the world map;33.1213582;24;SST605;0;
Gujarat;;8;3243;sst;26.31341968;Locates important historical sites, places on an outline map of India.;27.50308464;24;SST610;0;
Gujarat;;8;3280;sst;35.34243324;Describes the functioning of rural and urban local government bodies in sectors like health and education;33.31954783;24;SST625;0;
Gujarat;;8;3317;sst;46.21675658;Explains preventive actions to be undertaken in the event of disasters;49.86309166;24;SST703;0;
Gujarat;;8;3354;sst;43.90557534;Describes formation of landforms due to various factors;36.43843954;24;SST704;0;
Gujarat;;8;3391;sst;39.38328158;Explains the significance of equality in democracy;41.11133357;24;SST722;0;
Gujarat;;8;3428;sst;41.68680835;Describes the process of election to the legislative assembly;42.41477223;24;SST726;0;
